127.0.0.1 - - [21/Jan/2020:22:58:52 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:43:44 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:10 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 3998
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:10 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3902
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:47 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 3998
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:47 +0530] "GET /CuMerchandise/resource/search_ic.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:47 +0530] "GET /CuMerchandise/resource/email_ic.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:47 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3902
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:47 +0530] "GET /CuMerchandise/resource/call_ic.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:47 +0530] "GET /CuMerchandise/resource/product_resources/01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:58 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 3998
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:45:58 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3902
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:46:19 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 3998
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:46:19 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:46:38 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 3998
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:46:38 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3902
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:46:55 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 3998
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:46:55 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3902
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:47:14 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 3998
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:47:14 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3900
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:50:36 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:50:36 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:11 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:11 +0530] "GET /CuMerchandise/resource/email_ic.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:11 +0530] "GET /CuMerchandise/resource/search_ic.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:11 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3901
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:11 +0530] "GET /CuMerchandise/resource/product_resources/01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:11 +0530] "GET /CuMerchandise/resource/call_ic.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:13 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:13 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:14 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:14 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:14 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:14 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:15 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:15 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:32 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:51:32 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3900
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:09 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:10 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3900
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:36 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:36 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3900
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:39 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:39 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:39 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:39 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:40 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:40 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:40 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:40 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:52:40 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:53:31 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:53:31 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3904
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:53:36 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:53:36 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:53:50 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:53:51 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3900
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:57:04 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:57:04 +0530] "GET /CuMerchandise/resource/search_ic.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:57:04 +0530] "GET /CuMerchandise/resource/email_ic.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:57:04 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3928
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:57:04 +0530] "GET /CuMerchandise/resource/call_ic.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:57:04 +0530] "GET /CuMerchandise/resource/product_resources/01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:57:56 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:57:56 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3927
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:58:28 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:58:28 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3927
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:58:29 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:58:29 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:59:09 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:59:09 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3927
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:59:21 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:59:21 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3927
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:59:41 +0530] "GET /CuMerchandise/ui-files/description.jsp HTTP/1.1" 200 4008
0:0:0:0:0:0:0:1 - - [21/Jan/2020:23:59:41 +0530] "GET /CuMerchandise/style-files/description.css HTTP/1.1" 200 3927
